county,site,site_type,site_population,sample_code,date,sarscov2_raw,flow,flow_adjustment_ratio,industrial_adjustment_ratio,dry_median_flow,pmmov,pmmov_site_median,adjusted_pmmov
Marin,CMSA influent,Influent,105000,B_B_INF,2021-08-01,16.545575150875017,7.12,0.9452435794462626,1.0,7.53245,9983.331494006325,18585.27821748622,8.887677631576542
Marin,CMSA influent,Influent,105000,B_B_INF,2021-08-01,16.545575150875017,7.12,0.9452435794462626,1.0,7.53245,9983.331494006325,18585.27821748622,8.887677631576542
Marin,CMSA influent,Influent,105000,B_B_INF,2021-08-03,88.88901619381008,7.1371,0.94751375714409,1.0,7.53245,16174.063230445843,18585.27821748622,77.35674180320486
Marin,CMSA influent,Influent,105000,B_B_INF,2021-08-03,88.88901619381008,7.1371,0.94751375714409,1.0,7.53245,16174.063230445843,18585.27821748622,77.35674180320486
Marin,CMSA influent,Influent,105000,B_B_INF,2021-08-08,35.44809760436155,7.2466,0.9620508599459672,1.0,7.53245,27506.1541624138,18585.27821748622,52.463074593765256
Marin,CMSA influent,Influent,105000,B_B_INF,2021-08-08,35.44809760436155,7.2466,0.9620508599459672,1.0,7.53245,27506.1541624138,18585.27821748622,52.463074593765256
Marin,CMSA influent,Influent,105000,B_B_INF,2021-08-09,63.15477500606512,7.379,0.9796281422379172,1.0,7.53245,11751.490011710095,18585.27821748622,39.93282742344414
Marin,CMSA influent,Influent,105000,B_B_INF,2021-08-09,63.15477500606512,7.379,0.9796281422379172,1.0,7.53245,11751.490011710095,18585.27821748622,39.93282742344414
Marin,CMSA influent,Influent,105000,B_B_INF,2021-08-10,60.60634577343944,7.2251,0.9591965429574708,1.0,7.53245,22012.967387052937,18585.27821748622,71.78399469446443
Marin,CMSA influent,Influent,105000,B_B_INF,2021-08-10,60.60634577343944,7.2251,0.9591965429574708,1.0,7.53245,22012.967387052937,18585.27821748622,71.78399469446443
Marin,CMSA influent,Influent,105000,B_B_INF,2021-08-15,126.6319336985625,7.2612,0.9639891403195509,1.0,7.53245,215211.7576766637,18585.27821748622,1466.3585183040905
Marin,CMSA influent,Influent,105000,B_B_INF,2021-08-15,126.6319336985625,7.2612,0.9639891403195509,1.0,7.53245,215211.7576766637,18585.27821748622,1466.3585183040905
Marin,CMSA influent,Influent,105000,B_B_INF,2021-08-16,87.35516104465597,7.528,0.999409222762846,1.0,7.53245,15491.670642991234,18585.27821748622,72.81448079674259
Marin,CMSA influent,Influent,105000,B_B_INF,2021-08-16,87.35516104465597,7.528,0.999409222762846,1.0,7.53245,15491.670642991234,18585.27821748622,72.81448079674259
Marin,CMSA influent,Influent,105000,B_B_INF,2021-08-22,97.85119290578216,7.7814,1.0330503355481948,1.0,7.53245,30024.82995830716,18585.27821748622,158.08025006854055
Marin,CMSA influent,Influent,105000,B_B_INF,2021-08-22,97.85119290578216,7.7814,1.0330503355481948,1.0,7.53245,30024.82995830716,18585.27821748622,158.08025006854055
Marin,CMSA influent,Influent,105000,B_B_INF,2021-08-23,32.02389056959411,7.7759,1.0323201614348585,1.0,7.53245,22400.50241618661,18585.27821748622,38.59782079586834
Marin,CMSA influent,Influent,105000,B_B_INF,2021-08-23,32.02389056959411,7.7759,1.0323201614348585,1.0,7.53245,22400.50241618661,18585.27821748622,38.59782079586834
Marin,CMSA influent,Influent,105000,B_B_INF,2021-08-24,66.74553967384799,7.6943,1.0214870327715415,1.0,7.53245,26398.69507871033,18585.27821748622,94.80596034640354
Marin,CMSA influent,Influent,105000,B_B_INF,2021-08-24,66.74553967384799,7.6943,1.0214870327715415,1.0,7.53245,26398.69507871033,18585.27821748622,94.80596034640354
Marin,CMSA influent,Influent,105000,B_B_INF,2021-08-29,79.9787987443071,7.7171,1.024513936368645,1.0,7.53245,43758.8252571161,18585.27821748622,188.30916801844677
Marin,CMSA influent,Influent,105000,B_B_INF,2021-08-29,79.9787987443071,7.7171,1.024513936368645,1.0,7.53245,43758.8252571161,18585.27821748622,188.30916801844677
Marin,CMSA influent,Influent,105000,B_B_INF,2021-08-30,48.99799468754084,7.6122,1.0105875246433762,1.0,7.53245,19251.06334192844,18585.27821748622,50.75326224978645
Marin,CMSA influent,Influent,105000,B_B_INF,2021-08-30,48.99799468754084,7.6122,1.0105875246433762,1.0,7.53245,19251.06334192844,18585.27821748622,50.75326224978645
Marin,CMSA influent,Influent,105000,B_B_INF,2021-08-31,7.264707758071687,7.4489,0.9889079914237732,1.0,7.53245,11019.979953295126,18585.27821748622,4.307545624212119
Marin,CMSA influent,Influent,105000,B_B_INF,2021-08-31,7.264707758071687,7.4489,0.9889079914237732,1.0,7.53245,11019.979953295126,18585.27821748622,4.307545624212119
Marin,CMSA influent,Influent,105000,B_B_INF,2021-09-06,21.856350162516343,7.5136,0.997497494175202,1.0,7.53245,43242.02345252454,18585.27821748622,50.85276611166884
Marin,CMSA influent,Influent,105000,B_B_INF,2021-09-06,21.856350162516343,7.5136,0.997497494175202,1.0,7.53245,43242.02345252454,18585.27821748622,50.85276611166884
Marin,CMSA influent,Influent,105000,B_B_INF,2021-09-07,12.111017419292953,7.4627,0.9907400646535988,1.0,7.53245,9376.292444190887,18585.27821748622,6.110021049517546
Marin,CMSA influent,Influent,105000,B_B_INF,2021-09-07,12.111017419292953,7.4627,0.9907400646535988,1.0,7.53245,9376.292444190887,18585.27821748622,6.110021049517546
Marin,CMSA influent,Influent,105000,B_B_INF,2021-09-13,38.65789965717354,7.5523,1.0026352647544956,1.0,7.53245,32649.236942902226,18585.27821748622,67.91132803352308
Marin,CMSA influent,Influent,105000,B_B_INF,2021-09-13,38.65789965717354,7.5523,1.0026352647544956,1.0,7.53245,32649.236942902226,18585.27821748622,67.91132803352308
Marin,CMSA influent,Influent,105000,B_B_INF,2021-09-14,35.47082500006486,7.6644,1.0175175407735864,1.0,7.53245,25634.30841859841,18585.27821748622,48.924210726008624
Marin,CMSA influent,Influent,105000,B_B_INF,2021-09-14,35.47082500006486,7.6644,1.0175175407735864,1.0,7.53245,25634.30841859841,18585.27821748622,48.924210726008624
Marin,CMSA influent,Influent,105000,B_B_INF,2021-09-19,25.3479858879815,7.7795,1.0327980935817695,1.0,7.53245,29078.37565144708,18585.27821748622,39.65925325588159
Marin,CMSA influent,Influent,105000,B_B_INF,2021-09-19,25.3479858879815,7.7795,1.0327980935817695,1.0,7.53245,29078.37565144708,18585.27821748622,39.65925325588159
Marin,CMSA influent,Influent,105000,B_B_INF,2021-09-20,81.04851947840694,7.6151,1.010972525539499,1.0,7.53245,22529.62441102511,18585.27821748622,98.24941448550123
Marin,CMSA influent,Influent,105000,B_B_INF,2021-09-20,81.04851947840694,7.6151,1.010972525539499,1.0,7.53245,22529.62441102511,18585.27821748622,98.24941448550123
Marin,CMSA influent,Influent,105000,B_B_INF,2021-09-21,11.325185061112688,7.7856,1.0336079230529245,1.0,7.53245,83669.74403244833,18585.27821748622,50.985265008939535
Marin,CMSA influent,Influent,105000,B_B_INF,2021-09-21,11.325185061112688,7.7856,1.0336079230529245,1.0,7.53245,83669.74403244833,18585.27821748622,50.985265008939535
Marin,CMSA influent,Influent,105000,B_B_INF,2021-09-27,26.788026553700853,7.8416,1.0410424231159847,1.0,7.53245,42357.96964213765,18585.27821748622,61.05296903582817
Marin,CMSA influent,Influent,105000,B_B_INF,2021-09-27,26.788026553700853,7.8416,1.0410424231159847,1.0,7.53245,42357.96964213765,18585.27821748622,61.05296903582817
Marin,CMSA influent,Influent,105000,B_B_INF,2021-09-28,35.57686081227752,7.8119,1.0370994829039688,1.0,7.53245,11528.29217292762,18585.27821748622,22.068028320051084
Marin,CMSA influent,Influent,105000,B_B_INF,2021-09-28,35.57686081227752,7.8119,1.0370994829039688,1.0,7.53245,11528.29217292762,18585.27821748622,22.068028320051084
Marin,CMSA influent,Influent,105000,B_B_INF,2021-10-04,15.90398025001844,7.5369,1.000590777237154,1.0,7.53245,17980.028741543807,18585.27821748622,15.386050112030755
Marin,CMSA influent,Influent,105000,B_B_INF,2021-10-04,15.90398025001844,7.5369,1.000590777237154,1.0,7.53245,17980.028741543807,18585.27821748622,15.386050112030755
Marin,CMSA influent,Influent,105000,B_B_INF,2021-10-05,22.61795838924976,7.4425,0.988058334273709,1.0,7.53245,18585.27821748622,18585.27821748622,22.61795838924976
Marin,CMSA influent,Influent,105000,B_B_INF,2021-10-05,22.61795838924976,7.4425,0.988058334273709,1.0,7.53245,18585.27821748622,18585.27821748622,22.61795838924976
Marin,CMSA influent,Influent,105000,B_B_INF,2021-10-11,32.840565014861696,7.6635,1.0173980577368584,1.0,7.53245,11664.736323599836,18585.27821748622,20.61182658304121
Marin,CMSA influent,Influent,105000,B_B_INF,2021-10-11,32.840565014861696,7.6635,1.0173980577368584,1.0,7.53245,11664.736323599836,18585.27821748622,20.61182658304121
Marin,CMSA influent,Influent,105000,B_B_INF,2021-10-12,65.40040431673954,7.4483,0.9888283360659548,1.0,7.53245,36347.78096175705,18585.27821748622,127.90551441294086
Marin,CMSA influent,Influent,105000,B_B_INF,2021-10-12,65.40040431673954,7.4483,0.9888283360659548,1.0,7.53245,36347.78096175705,18585.27821748622,127.90551441294086
Marin,CMSA influent,Influent,105000,B_B_INF,2021-10-18,26.37489119928989,7.5756,1.0057285478164475,1.0,7.53245,36371.23043577664,18585.27821748622,51.61543638476992
Marin,CMSA influent,Influent,105000,B_B_INF,2021-10-18,26.37489119928989,7.5756,1.0057285478164475,1.0,7.53245,36371.23043577664,18585.27821748622,51.61543638476992
Marin,CMSA influent,Influent,105000,B_B_INF,2021-10-19,14.84291664532933,7.4865,0.9938997271803997,1.0,7.53245,38620.1947418928,18585.27821748622,30.843570091996984
Marin,CMSA influent,Influent,105000,B_B_INF,2021-10-19,14.84291664532933,7.4865,0.9938997271803997,1.0,7.53245,38620.1947418928,18585.27821748622,30.843570091996984
Marin,CMSA influent,Influent,105000,B_B_INF,2021-10-24,3.0509125584946184,,1.0,1.0,7.53245,15307.725236458013,18585.27821748622,2.512877699186339
Marin,CMSA influent,Influent,105000,B_B_INF,2021-10-24,3.0509125584946184,,1.0,1.0,7.53245,15307.725236458013,18585.27821748622,2.512877699186339
Marin,CMSA influent,Influent,105000,B_B_INF,2021-10-25,2.232909663185659,,1.0,1.0,7.53245,4372.392912793755,18585.27821748622,0.5253167734145546
Marin,CMSA influent,Influent,105000,B_B_INF,2021-10-25,2.232909663185659,,1.0,1.0,7.53245,4372.392912793755,18585.27821748622,0.5253167734145546
Marin,CMSA influent,Influent,105000,B_B_INF,2021-11-01,8.072133196225007,,1.0,1.0,7.53245,25286.916392493644,18585.27821748622,10.982851849372135
Marin,CMSA influent,Influent,105000,B_B_INF,2021-11-01,8.072133196225007,,1.0,1.0,7.53245,25286.916392493644,18585.27821748622,10.982851849372135
Marin,CMSA influent,Influent,105000,B_B_INF,2021-11-02,10.059516297315191,,1.0,1.0,7.53245,26921.23134842168,18585.27821748622,14.571456091436977
Marin,CMSA influent,Influent,105000,B_B_INF,2021-11-02,10.059516297315191,,1.0,1.0,7.53245,26921.23134842168,18585.27821748622,14.571456091436977
Marin,CMSA influent,Influent,105000,B_B_INF,2021-11-08,18.911710146770545,,1.0,1.0,7.53245,33329.365258093654,18585.27821748622,33.91476241361136
Marin,CMSA influent,Influent,105000,B_B_INF,2021-11-08,18.911710146770545,,1.0,1.0,7.53245,33329.365258093654,18585.27821748622,33.91476241361136
Marin,CMSA influent,Influent,105000,B_B_INF,2021-11-09,11.265404779367072,,1.0,1.0,7.53245,24986.66384213904,18585.27821748622,15.145583454480256
Marin,CMSA influent,Influent,105000,B_B_INF,2021-11-09,11.265404779367072,,1.0,1.0,7.53245,24986.66384213904,18585.27821748622,15.145583454480256
Marin,CMSA influent,Influent,105000,B_B_INF,2021-11-16,21.47767632435797,,1.0,1.0,7.53245,66705.16380762924,18585.27821748622,77.08638529153625
Marin,CMSA influent,Influent,105000,B_B_INF,2021-11-16,21.47767632435797,,1.0,1.0,7.53245,66705.16380762924,18585.27821748622,77.08638529153625
Marin,CMSA influent,Influent,105000,B_B_INF,2021-11-29,35.09456122253615,,1.0,1.0,7.53245,47733.48246706801,18585.27821748622,90.13508451163526
Marin,CMSA influent,Influent,105000,B_B_INF,2021-11-29,35.09456122253615,,1.0,1.0,7.53245,47733.48246706801,18585.27821748622,90.13508451163526
Marin,CMSA influent,Influent,105000,B_B_INF,2021-11-30,26.131260393329967,,1.0,1.0,7.53245,29846.28162646945,18585.27821748622,41.96444884102588
Marin,CMSA influent,Influent,105000,B_B_INF,2021-11-30,26.131260393329967,,1.0,1.0,7.53245,29846.28162646945,18585.27821748622,41.96444884102588
Marin,CMSA influent,Influent,105000,B_B_INF,2021-12-06,12.431283638077003,,1.0,1.0,7.53245,,,
Marin,CMSA influent,Influent,105000,B_B_INF,2021-12-06,12.431283638077003,,1.0,1.0,7.53245,,,
Marin,CMSA influent,Influent,105000,B_B_INF,2021-12-07,42.45821360041892,,1.0,1.0,7.53245,,,
Marin,CMSA influent,Influent,105000,B_B_INF,2021-12-07,42.45821360041892,,1.0,1.0,7.53245,,,
Marin,CMSA influent,Influent,105000,B_B_INF,2021-12-12,19.13598279392521,,1.0,1.0,7.53245,36779.85120453202,18585.27821748622,37.86968328248412
Marin,CMSA influent,Influent,105000,B_B_INF,2021-12-12,19.13598279392521,,1.0,1.0,7.53245,36779.85120453202,18585.27821748622,37.86968328248412
Marin,CMSA influent,Influent,105000,B_B_INF,2021-12-13,2.014353281535469,,1.0,1.0,7.53245,19296.00423325035,18585.27821748622,2.091384858107733
Marin,CMSA influent,Influent,105000,B_B_INF,2021-12-13,2.014353281535469,,1.0,1.0,7.53245,19296.00423325035,18585.27821748622,2.091384858107733
Marin,CMSA influent,Influent,105000,B_B_INF,2021-12-14,6.80050315700485,,1.0,1.0,7.53245,12488.678216456,18585.27821748622,4.569708058387838
Marin,CMSA influent,Influent,105000,B_B_INF,2021-12-14,6.80050315700485,,1.0,1.0,7.53245,12488.678216456,18585.27821748622,4.569708058387838
Marin,CMSA influent,Influent,105000,B_B_INF,2021-12-19,62.99745879088997,,1.0,1.0,7.53245,22734.45172910012,18585.27821748622,77.06167586934184
Marin,CMSA influent,Influent,105000,B_B_INF,2021-12-19,62.99745879088997,,1.0,1.0,7.53245,22734.45172910012,18585.27821748622,77.06167586934184
Marin,CMSA influent,Influent,105000,B_B_INF,2021-12-20,46.56703976201021,,1.0,1.0,7.53245,86955.11855588862,18585.27821748622,217.87365332484453
Marin,CMSA influent,Influent,105000,B_B_INF,2021-12-20,46.56703976201021,,1.0,1.0,7.53245,86955.11855588862,18585.27821748622,217.87365332484453
Marin,CMSA influent,Influent,105000,B_B_INF,2021-12-26,139.27361412566327,,1.0,1.0,7.53245,30380.80334359985,18585.27821748622,227.66644826027735
Marin,CMSA influent,Influent,105000,B_B_INF,2021-12-26,139.27361412566327,,1.0,1.0,7.53245,30380.80334359985,18585.27821748622,227.66644826027735
Marin,CMSA influent,Influent,105000,B_B_INF,2021-12-27,65.19610421378667,,1.0,1.0,7.53245,34455.69072229686,18585.27821748622,120.8686131464706
Marin,CMSA influent,Influent,105000,B_B_INF,2021-12-27,65.19610421378667,,1.0,1.0,7.53245,34455.69072229686,18585.27821748622,120.8686131464706
Marin,CMSA influent,Influent,105000,B_B_INF,2022-01-03,378.644252250023,,1.0,1.0,7.53245,42806.62031249425,18585.27821748622,872.1139683733685
Marin,CMSA influent,Influent,105000,B_B_INF,2022-01-03,378.644252250023,,1.0,1.0,7.53245,42806.62031249425,18585.27821748622,872.1139683733685
Marin,CMSA influent,Influent,105000,B_B_INF,2022-01-04,157.6898973170753,,1.0,1.0,7.53245,11604.924364685026,18585.27821748622,98.4639191313179
Marin,CMSA influent,Influent,105000,B_B_INF,2022-01-04,157.6898973170753,,1.0,1.0,7.53245,11604.924364685026,18585.27821748622,98.4639191313179
Marin,CMSA influent,Influent,105000,B_B_INF,2022-01-09,1066.9088612839253,,1.0,1.0,7.53245,90337.28989210834,18585.27821748622,5185.914031654535
Marin,CMSA influent,Influent,105000,B_B_INF,2022-01-09,1066.9088612839253,,1.0,1.0,7.53245,90337.28989210834,18585.27821748622,5185.914031654535
Marin,CMSA influent,Influent,105000,B_B_INF,2022-01-10,280.33102137633267,,1.0,1.0,7.53245,47105.82963074569,18585.27821748622,710.5207239105055
Marin,CMSA influent,Influent,105000,B_B_INF,2022-01-10,280.33102137633267,,1.0,1.0,7.53245,47105.82963074569,18585.27821748622,710.5207239105055
Marin,CMSA influent,Influent,105000,B_B_INF,2022-01-17,455.2764953632625,,1.0,1.0,7.53245,39505.6799830993,18585.27821748622,967.7556245956896
Marin,CMSA influent,Influent,105000,B_B_INF,2022-01-17,455.2764953632625,,1.0,1.0,7.53245,39505.6799830993,18585.27821748622,967.7556245956896
Marin,CMSA influent,Influent,105000,B_B_INF,2022-01-18,378.870116687572,,1.0,1.0,7.53245,86313.93061685085,18585.27821748622,1759.552296279394
Marin,CMSA influent,Influent,105000,B_B_INF,2022-01-18,378.870116687572,,1.0,1.0,7.53245,86313.93061685085,18585.27821748622,1759.552296279394
Marin,CMSA influent,Influent,105000,B_B_INF,2022-01-25,240.291464742782,,1.0,1.0,7.53245,1080.2156653433865,18585.27821748622,13.966247985421296
Marin,CMSA influent,Influent,105000,B_B_INF,2022-01-25,240.291464742782,,1.0,1.0,7.53245,1080.2156653433865,18585.27821748622,13.966247985421296
Marin,CMSA influent,Influent,105000,B_B_INF,2022-01-31,84.39360160412147,,1.0,1.0,7.53245,38792.554761659056,18585.27821748622,176.15251025304954
Marin,CMSA influent,Influent,105000,B_B_INF,2022-01-31,84.39360160412147,,1.0,1.0,7.53245,38792.554761659056,18585.27821748622,176.15251025304954
Marin,CMSA influent,Influent,105000,B_B_INF,2022-02-01,74.03514228007535,,1.0,1.0,7.53245,44009.724483973725,18585.27821748622,175.31436310769485
Marin,CMSA influent,Influent,105000,B_B_INF,2022-02-01,74.03514228007535,,1.0,1.0,7.53245,44009.724483973725,18585.27821748622,175.31436310769485
Marin,CMSA influent,Influent,105000,B_B_INF,2022-02-07,46.622230459525525,,1.0,1.0,7.53245,5505.991076758709,18585.27821748622,13.812092661987396
Marin,CMSA influent,Influent,105000,B_B_INF,2022-02-07,46.622230459525525,,1.0,1.0,7.53245,5505.991076758709,18585.27821748622,13.812092661987396
Marin,CMSA influent,Influent,105000,B_B_INF,2022-02-08,76.94322215708138,,1.0,1.0,7.53245,5091.773966084315,18585.27821748622,21.079990886413498
Marin,CMSA influent,Influent,105000,B_B_INF,2022-02-08,76.94322215708138,,1.0,1.0,7.53245,5091.773966084315,18585.27821748622,21.079990886413498
Marin,CMSA influent,Influent,105000,B_B_INF,2022-02-14,17.652644488142325,,1.0,1.0,7.53245,9708.68896229497,18585.27821748622,9.221494168222645
Marin,CMSA influent,Influent,105000,B_B_INF,2022-02-14,17.652644488142325,,1.0,1.0,7.53245,9708.68896229497,18585.27821748622,9.221494168222645
Marin,CMSA influent,Influent,105000,B_B_INF,2022-02-15,26.68561885900115,,1.0,1.0,7.53245,7132.997078466352,18585.27821748622,10.2418935638655
Marin,CMSA influent,Influent,105000,B_B_INF,2022-02-15,26.68561885900115,,1.0,1.0,7.53245,7132.997078466352,18585.27821748622,10.2418935638655
Marin,CMSA influent,Influent,105000,B_B_INF,2022-02-21,54.27908227330926,,1.0,1.0,7.53245,11715.791001500354,18585.27821748622,34.21645757603012
Marin,CMSA influent,Influent,105000,B_B_INF,2022-02-21,54.27908227330926,,1.0,1.0,7.53245,11715.791001500354,18585.27821748622,34.21645757603012
Marin,CMSA influent,Influent,105000,B_B_INF,2022-02-22,33.51450198168457,,1.0,1.0,7.53245,6769.080255052656,18585.27821748622,12.206562149212138
Marin,CMSA influent,Influent,105000,B_B_INF,2022-02-22,33.51450198168457,,1.0,1.0,7.53245,6769.080255052656,18585.27821748622,12.206562149212138
Marin,CMSA influent,Influent,105000,B_B_INF,2022-02-28,18.933157742076595,,1.0,1.0,7.53245,,,
Marin,CMSA influent,Influent,105000,B_B_INF,2022-02-28,18.933157742076595,,1.0,1.0,7.53245,,,
Marin,CMSA influent,Influent,105000,B_B_INF,2022-03-01,27.005794846706067,,1.0,1.0,7.53245,,,
Marin,CMSA influent,Influent,105000,B_B_INF,2022-03-01,27.005794846706067,,1.0,1.0,7.53245,,,
Marin,CMSA influent,Influent,105000,B_B_INF,2022-03-09,38.928814241998616,,1.0,1.0,7.53245,,,
Marin,CMSA influent,Influent,105000,B_B_INF,2022-03-09,38.928814241998616,,1.0,1.0,7.53245,,,
Marin,CMSA influent,Influent,105000,B_B_INF,2022-03-14,17.811571267196005,,1.0,1.0,7.53245,,,
Marin,CMSA influent,Influent,105000,B_B_INF,2022-03-14,17.811571267196005,,1.0,1.0,7.53245,,,
Marin,CMSA influent,Influent,105000,B_B_INF,2022-03-15,23.233687733578755,,1.0,1.0,7.53245,,,
Marin,CMSA influent,Influent,105000,B_B_INF,2022-03-15,23.233687733578755,,1.0,1.0,7.53245,,,
Marin,CMSA influent,Influent,105000,B_B_INF,2022-03-22,56.672660840462136,,1.0,1.0,7.53245,5903.492343711071,18585.27821748622,18.00170088681378
Marin,CMSA influent,Influent,105000,B_B_INF,2022-03-22,56.672660840462136,,1.0,1.0,7.53245,5903.492343711071,18585.27821748622,18.00170088681378
Marin,CMSA influent,Influent,105000,B_B_INF,2022-03-27,33.26329878838882,,1.0,1.0,7.53245,7159.321458228428,18585.27821748622,12.813510026614289
Marin,CMSA influent,Influent,105000,B_B_INF,2022-03-27,33.26329878838882,,1.0,1.0,7.53245,7159.321458228428,18585.27821748622,12.813510026614289
Marin,CMSA influent,Influent,105000,B_B_INF,2022-03-28,29.765556379866755,,1.0,1.0,7.53245,3741.1951939773135,18585.27821748622,5.991772367961907
Marin,CMSA influent,Influent,105000,B_B_INF,2022-03-28,29.765556379866755,,1.0,1.0,7.53245,3741.1951939773135,18585.27821748622,5.991772367961907
Marin,CMSA influent,Influent,105000,B_B_INF,2022-04-04,60.7137532960602,,1.0,1.0,7.53245,13789.51370672102,18585.27821748622,45.047113283178994
Marin,CMSA influent,Influent,105000,B_B_INF,2022-04-04,60.7137532960602,,1.0,1.0,7.53245,13789.51370672102,18585.27821748622,45.047113283178994
Marin,CMSA influent,Influent,105000,B_B_INF,2022-04-05,71.59629105174221,,1.0,1.0,7.53245,3405.699051754231,18585.27821748622,13.119815463113294
Marin,CMSA influent,Influent,105000,B_B_INF,2022-04-05,71.59629105174221,,1.0,1.0,7.53245,3405.699051754231,18585.27821748622,13.119815463113294
Marin,CMSA influent,Influent,105000,B_B_INF,2022-04-11,115.4929256013719,,1.0,1.0,7.53245,8354.787972529477,18585.27821748622,51.9184536510584
Marin,CMSA influent,Influent,105000,B_B_INF,2022-04-11,115.4929256013719,,1.0,1.0,7.53245,8354.787972529477,18585.27821748622,51.9184536510584
Marin,CMSA influent,Influent,105000,B_B_INF,2022-04-12,186.4333744621788,,1.0,1.0,7.53245,7793.442451066169,18585.27821748622,78.17788670292941
Marin,CMSA influent,Influent,105000,B_B_INF,2022-04-12,186.4333744621788,,1.0,1.0,7.53245,7793.442451066169,18585.27821748622,78.17788670292941
Marin,CMSA influent,Influent,105000,B_B_INF,2022-04-18,78.28575300692599,,1.0,1.0,7.53245,5051.299590240215,18585.27821748622,21.27731355204961
Marin,CMSA influent,Influent,105000,B_B_INF,2022-04-18,78.28575300692599,,1.0,1.0,7.53245,5051.299590240215,18585.27821748622,21.27731355204961
Marin,CMSA influent,Influent,105000,B_B_INF,2022-04-19,32.51409094494094,,1.0,1.0,7.53245,845.2692834606522,18585.27821748622,1.4787598029900242
Marin,CMSA influent,Influent,105000,B_B_INF,2022-04-19,32.51409094494094,,1.0,1.0,7.53245,845.2692834606522,18585.27821748622,1.4787598029900242
Marin,CMSA influent,Influent,105000,B_B_INF,2022-04-24,129.88968143902264,,1.0,1.0,7.53245,14168.254832917715,18585.27821748622,99.01977711924128
Marin,CMSA influent,Influent,105000,B_B_INF,2022-04-24,129.88968143902264,,1.0,1.0,7.53245,14168.254832917715,18585.27821748622,99.01977711924128
Marin,CMSA influent,Influent,105000,B_B_INF,2022-04-25,60.588139530103824,,1.0,1.0,7.53245,8601.756895796252,18585.27821748622,28.0417888238117
Marin,CMSA influent,Influent,105000,B_B_INF,2022-04-25,60.588139530103824,,1.0,1.0,7.53245,8601.756895796252,18585.27821748622,28.0417888238117
Marin,CMSA influent,Influent,105000,B_B_INF,2022-05-02,202.11780455061603,,1.0,1.0,7.53245,5243.460645540069,18585.27821748622,57.023453806948666
Marin,CMSA influent,Influent,105000,B_B_INF,2022-05-02,202.11780455061603,,1.0,1.0,7.53245,5243.460645540069,18585.27821748622,57.023453806948666
Marin,CMSA influent,Influent,105000,B_B_INF,2022-05-03,387.4313939178376,,1.0,1.0,7.53245,3945.4826940094895,18585.27821748622,82.24810206933536
Marin,CMSA influent,Influent,105000,B_B_INF,2022-05-03,387.4313939178376,,1.0,1.0,7.53245,3945.4826940094895,18585.27821748622,82.24810206933536
Marin,CMSA influent,Influent,105000,B_B_INF,2022-05-09,116.05050522321017,,1.0,1.0,7.53245,,,
Marin,CMSA influent,Influent,105000,B_B_INF,2022-05-09,116.05050522321017,,1.0,1.0,7.53245,,,
Marin,CMSA influent,Influent,105000,B_B_INF,2022-05-10,214.4031795678012,,1.0,1.0,7.53245,1603.9363899714806,18585.27821748622,18.5033044870339
Marin,CMSA influent,Influent,105000,B_B_INF,2022-05-10,214.4031795678012,,1.0,1.0,7.53245,1603.9363899714806,18585.27821748622,18.5033044870339
Marin,CMSA influent,Influent,105000,B_B_INF,2022-05-16,141.23501853609463,,1.0,1.0,7.53245,5687.270229844867,18585.27821748622,43.219246272900975
Marin,CMSA influent,Influent,105000,B_B_INF,2022-05-16,141.23501853609463,,1.0,1.0,7.53245,5687.270229844867,18585.27821748622,43.219246272900975
Marin,CMSA influent,Influent,105000,B_B_INF,2022-05-17,213.1065463107452,,1.0,1.0,7.53245,3613.309469496548,18585.27821748622,41.43171239006991
Marin,CMSA influent,Influent,105000,B_B_INF,2022-05-17,213.1065463107452,,1.0,1.0,7.53245,3613.309469496548,18585.27821748622,41.43171239006991
Marin,CMSA influent,Influent,105000,B_B_INF,2022-05-23,115.14665410881008,,1.0,1.0,7.53245,4408.665956129946,18585.27821748622,27.314260674029523
Marin,CMSA influent,Influent,105000,B_B_INF,2022-05-24,214.96442431950032,,1.0,1.0,7.53245,7884.465006258163,18585.27821748622,91.19473280431608
Alameda,EBMUD Influent,Influent,740000,C_C_INF,2021-06-08,11.74358977503341,49.242276,0.9824020452285352,0.92,50.12436226,150816.6537992636,24819.57836545934,71.36015315742077
Alameda,EBMUD Influent,Influent,740000,C_C_INF,2021-06-08,11.74358977503341,49.242276,0.9824020452285352,0.92,50.12436226,150816.6537992636,24819.57836545934,71.36015315742077
Alameda,EBMUD Influent,Influent,740000,C_C_INF,2021-06-10,8.07302277055338,50.12436226,1.0,0.92,50.12436226,41827.97981872934,24819.57836545934,13.605317082774691
Alameda,EBMUD Influent,Influent,740000,C_C_INF,2021-06-10,8.07302277055338,50.12436226,1.0,0.92,50.12436226,41827.97981872934,24819.57836545934,13.605317082774691
Alameda,EBMUD Influent,Influent,740000,C_C_INF,2021-06-15,6.20742937308978,44.7123778,0.8920288614959827,0.92,50.12436226,,,
Alameda,EBMUD Influent,Influent,740000,C_C_INF,2021-06-15,6.20742937308978,44.7123778,0.8920288614959827,0.92,50.12436226,,,
Alameda,EBMUD Influent,Influent,740000,C_C_INF,2021-06-17,41.62307873642263,47.15518954,0.9407638803542556,0.92,50.12436226,82539.36745787019,24819.57836545934,138.42066694148969
